source_type,id,ai_summary,ai_tag,content,created_at,creator,description,image_url,link,pub_date,seq,source_id,source_name,title,updated_at,ai_org,ai_region,article_id,category,country,datatype,is_duplicate,fetched_at,keywords,language,pub_date_tz,sentiment,sentiment_stats,source_icon,source_priority,source_url,video_url
NEWSDATA,27fa04cd-53f5-4bdf-a154-8afc741cfbc0,"There is no article provided. Please share the article you would like me to summarize, and I'll be happy to assist you. I'll also provide relevant tags afterwards.

Once you share the article, I'll generate a summary and suggest some tags for it.",,ONLY AVAILABLE IN PAID PLANS,,melissa rohlin,The Lakers could actually win this thing. They went from being the quivering dogs in the corner to becoming wolves. The transformation happened 1 1⁄2 hours before tipoff when they found out that Kevin Durant was sidelined for Game 1 of their first-round playoff series against the Rockets because of a right knee injury. The Rockets’ Kevin...,https://nypost.com/wp-content%2Fuploads%2Fsites%2F2%2F2026%2F04%2F2271454708_bf504a.jpg?w%3D683,https://nypost.com/2026/04/19/sports/the-lakers-could-actually-beat-the-rockets/,,,nypost,New York Post,Kevin Durant injury changes everything: The Lakers could win this,,,,b5a1efaf3c6c0c71caa30d025650daeb,sports,united states of america,,false,,"los angeles lakers,california,/nba,kevin durant,houston rockets,capost",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/nypost.png,643,https://nypost.com,
NEWSDATA,afb8c497-cf5c-45e9-94a5-f07edfe999c7,"You haven't provided the article yet. Please share the article, and I'll be happy to summarize it and suggest some tags for you.",,ONLY AVAILABLE IN PAID PLANS,,jeff wilder,"Trifast plc (LON:TRI – Get Free Report) insider Clive Watson bought 973 shares of Trifast stock in a transaction that occurred on Thursday, April 16th. The shares were acquired at an average price of GBX 71 per share, for a total transaction of £690.83. Trifast Stock Performance LON TRI opened at GBX 70.20 on Friday. [...]",https://www.marketbeat.com/logos/trifast-plc-logo-1200x675.png?v=20240610151733,https://www.dailypolitical.com/2026/04/18/clive-watson-acquires-973-shares-of-trifast-lontri-stock.html,,,dailypolitical,Daily Political,Clive Watson Acquires 973 Shares of Trifast (LON:TRI) Stock,,,,0899490bdcc4c8711b5f1610ad8dc707,politics,united states of america,,false,,"lon:tri,insider trading,industrial,trifast,stocks,tri,insider trades",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/dailypolitical.png,1152138,https://www.dailypolitical.com,
NEWSDATA,a03208e3-a2ce-44ca-bb82-39b90cdbd35a,There is no article provided. Please share the article you'd like me to summarize and suggest tags for.,,ONLY AVAILABLE IN PAID PLANS,,caroline horne,"British Land Company PLC (LON:BLND – Get Free Report) insider David Walker purchased 40 shares of the company’s stock in a transaction that occurred on Tuesday, April 14th. The stock was acquired at an average cost of GBX 383 per share, for a total transaction of £153.20. David Walker also recently made the following trade(s): [...]",https://www.marketbeat.com/logos/british-land-company-plc-logo-1200x675.png?v=20221117150939,https://www.thelincolnianonline.com/2026/04/19/british-land-lonblnd-insider-purchases-153-20-in-stock.html,,,thelincolnianonline,The Lincolnian Online,British Land (LON:BLND) Insider Purchases £153.20 in Stock,,,,5f613110ecb518dd3f9361d11cc09cc9,business,united states of america,,false,,"blnd,stocks,lon:blnd,insider trades,british land,real estate,insider trading",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/thelincolnianonline.png,5143682,https://www.thelincolnianonline.com,
NEWSDATA,4436088b-74a6-40b7-a2b9-4d36600262be,,,ONLY AVAILABLE IN PAID PLANS,,obituaries,"Philbrook, Malcolm Winter 92, of Fortunes Rocks Beach, April 7. Private Celebration of Life. ...",http://www.pressherald.com/wp-content/uploads/sites/4/2017/01/pph-icon-red-linkforFB.png,https://www.pressherald.com/2026/04/19/obituarymalcolm-winter-philbrook/,,,pressherald,The Portland Press Herald,Death Notice: Malcolm Winter Philbrook,,,,f321c53799d8f1af1a4d7ec94e035ab8,lifestyle,united states of america,,false,,"none,death notices,user_need: none",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/pressherald.png,251207,https://www.pressherald.com,
NEWSDATA,4c201d07-d4dd-488d-a08f-e1295a35c38b,There is no article to summarize. Please provide the text for the article you'd like me to summarize. I'll generate a summary and suggest a few relevant tags for it.,,ONLY AVAILABLE IN PAID PLANS,,gael cooper,Here are the answers for The New York Times Mini Crossword for April 19,https://www.cnet.com/a/img/resize/16d2290ea5c9dc928db9624c275de45ff920b828/hub/2024/07/25/50d61b9b-1c76-4678-9a92-f6eca531f4a8/nyt-mini-crossword-234876.jpg?auto=webp&fit=crop&height=614&width=1092,https://www.cnet.com/tech/gaming/todays-nyt-mini-crossword-answers-for-sunday-april-19/,,,cnet,Cnet,"Today's NYT Mini Crossword Answers for Sunday, April 19",,,,1cfdbf0c0b2e3f2aebd2f8246809d2bf,"sports,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/cnet.png,155,https://www.cnet.com,
NEWSDATA,16690253-1a07-4e96-a40a-ce3bc3a5ba24,"There is no article provided. Please share the article you'd like me to summarize, and I'll be happy to assist. I'll also provide a list of suggested tags at the end of the summary.",,ONLY AVAILABLE IN PAID PLANS,,derek lewis,"WWE great AJ Lee lost her Intercontinental Championship vs. Becky Lynch at Wrestlemania 42 by fairly questionable means. Now, like many of her fans, Lee is wondering what’s next for her while trying to enjoy the experience despite the loss.",https://us-west-2-gw-2.yardbarker.com/images/yb_white_on_black_medium.jpg,https://www.yardbarker.com/wrestling/articles/wrestlemania_42_update_aj_lee_sends_cryptic_message_on_future_following_title_loss/s1_17236_43745175,,,yardbarker,Yardbarker,Wrestlemania 42 update: AJ Lee sends cryptic message on future following title loss,,,,dfbcc3076715a2892315596ba33f0d5c,sports,united states of america,,false,,"seth rollins,wrestling,cm punk,aj lee,becky lynch,sports",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/yardbarker.png,92706,https://www.yardbarker.com,
NEWSDATA,67b4a293-b610-4162-b2ca-02b27310275f,"There's no article provided for me to summarize and create tags from. If you'd please share the article, I'll be happy to assist you with summarizing it and suggesting relevant tags.",,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a...",https://media.12news.com/assets/KPNX/images/8201e81e-32c1-4e33-b7bd-4c4f9125433d/20260419T051648/8201e81e-32c1-4e33-b7bd-4c4f9125433d_1920x1080.jpg,https://www.12news.com/article/syndication/associatedpress/belgiums-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/616-3682be89-a557-4350-bbaf-6667e82d88de,,,a12news,12news,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,477b6559eaae9b4af11c06dc3f2d441b,tourism,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/a12news.png,24546,https://www.12news.com,
NEWSDATA,a07ceacb-af86-4f7d-94c0-a8d73ee8006a,"You haven't provided the article yet. Please share it with me, and I'll be happy to summarize it and suggest some relevant tags for you.",,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a sense of calm and community for residents like Trees Dewever and Jo Verplaetsen who appreciate...",https://bloximages.chicago2.vip.townnews.com/enidnews.com/content/tncms/assets/v3/editorial/b/56/b56e02a2-72e3-5252-8539-54d3b3616382/69e464349471a.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.enidnews.com/region/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_ed1855a4-c023-55b2-8ec2-139b3a836e38.html,,,enidnews,Enid News & Eagle,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,8efca672f859db86652a10613445a8b3,tourism,united states of america,,false,,associated press,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/enidnews.jpg,39726,https://www.enidnews.com,
NEWSDATA,64b27a30-3feb-494c-bbcb-88d5d52f16b4,,,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"BRUGES, Belgium (AP) — The clatter of suitcases rolling over cobblestones, motorboats chugging along a canal and visitors chattering in a smattering of languages provide a soundtrack to Bruges that makes it clear you are in one of Belgium’s most...",https://bloximages.chicago2.vip.townnews.com/rutlandherald.com/content/tncms/assets/v3/editorial/0/bb/0bb2ebd4-4054-5eeb-9aac-d868c8b576f7/69e46485b11f9.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.rutlandherald.com/ap/lifestyles/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_c9d1f206-0329-5937-ac46-1a36bf7895c1.html,,,rutlandherald,Rutland Herald,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,95d3f6dd81ee1604c750b77510108a1f,"crime,top",united states of america,,false,,"lifestyles,world,international",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/rutlandherald.png,27612,https://www.rutlandherald.com,
NEWSDATA,73523861-2605-4568-9f18-ad565ac7a6fb,"Unfortunately, it seems that you haven't provided an article for me to summarize and generate tags for. Please provide the article, and I'll be happy to assist you.",,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a...",https://media.khou.com/assets/KHOU/images/eafcadc6-ea9b-46c3-997d-ab8b927b3ff4/20260419T035135/eafcadc6-ea9b-46c3-997d-ab8b927b3ff4_1920x1080.jpg,https://www.khou.com/article/syndication/associatedpress/belgiums-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/616-3682be89-a557-4350-bbaf-6667e82d88de,,,khou,Khou,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,ef46c19080a3b347caa3cac986156d16,"tourism,top",united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/khou.png,14652,https://www.khou.com,
NEWSDATA,0961ec6c-c5e1-4c2a-a8ae-c877fb42cf9f,,,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a sense of calm and community for residents like Trees Dewever and Jo Verplaetsen who appreciate...",https://bloximages.chicago2.vip.townnews.com/joplinglobe.com/content/tncms/assets/v3/editorial/f/f5/ff56096f-598e-5d7a-9d13-ed3b63cccae4/69e464d50e67a.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.joplinglobe.com/region/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_afaeb260-68f7-541d-92f2-440e91eed473.html,,,joplinglobe,The Joplin Globe,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,900390cce181498ef249ee26132a6b54,"tourism,top",united states of america,,false,,region,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/joplinglobe.jpg,42836,https://www.joplinglobe.com,
NEWSDATA,e303662c-f3c2-4e6b-9e1e-a0226546e9c6,"There is no article provided. Please share the article you would like me to summarize, and I'll be happy to assist you. I can then generate a few tags for you as well.",,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a sense of calm and community for residents like Trees Dewever and Jo Verplaetsen who appreciate...",https://bloximages.chicago2.vip.townnews.com/messenger-inquirer.com/content/tncms/assets/v3/editorial/c/a5/ca561eb5-a57b-55b4-95cc-0e5e748a249e/69e4b7eba7200.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.messenger-inquirer.com/ap/ap_international_news/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_d7e620e4-e87c-5fe4-803c-141c223ec930.html,,,messenger_inquirer,Owensboro Messenger And Inquirer,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,36c4ab932213b8957d73bc24543b963e,world,united states of america,,false,,"world news,lifestyle,general news,bruges belgium beguinages",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/messenger_inquirer.png,29720,https://www.messenger-inquirer.com,
NEWSDATA,28cc59a2-6c93-4836-84f6-af7232bce8c0,,,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a sense of calm and community for residents like Trees Dewever and Jo Verplaetsen who appreciate...",https://bloximages.chicago2.vip.townnews.com/bozemandailychronicle.com/content/tncms/assets/v3/editorial/9/8c/98cb6155-be5b-5a94-83bd-17082719a5bc/69e4b7d033a91.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.bozemandailychronicle.com/ap_news/international/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_388147f9-938b-52c0-a366-13bc7935d7ab.html,,,bozemandailychronicle,Bozeman Daily Chronicle,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,48a60337a1c28115e79a8a60aba9a9c3,"tourism,top",united states of america,,false,,"lifestyle,bruges belgium beguinages,general news,world news",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/bozemandailychronicle.png,60231,https://www.bozemandailychronicle.com,
NEWSDATA,98cd7ac4-05bb-4893-86f4-98e8d00801c3,"There is no article provided for me to summarize. Please paste the article you'd like me to summarize, and I'll be happy to assist you. I'll also suggest a few relevant tags.",,ONLY AVAILABLE IN PAID PLANS,,virginia mayo,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a sense of calm and community for residents like Trees Dewever and Jo Verplaetsen who appreciate...",https://bloximages.newyork1.vip.townnews.com/union-bulletin.com/content/tncms/assets/v3/editorial/0/67/0672349d-ace4-597b-b962-e4791fe11a71/69e4660169adf.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,https://www.union-bulletin.com/news/world/belgium-s-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/article_f2387342-a0af-5bd6-b9cf-5de038b3d155.html,,,union_bulletin,Union-bulletin,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,70c695ec30e9e8d12cfe6820c1130750,world,united states of america,,false,,"general news,bruges belgium beguinages,world news,lifestyle",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/union_bulletin.png,54849,https://www.union-bulletin.com,
NEWSDATA,20c78fd4-976a-4b18-8bd0-8361d5b3fb5a,,,ONLY AVAILABLE IN PAID PLANS,,,"The Princely Beguinage Ten Wijngaerde in Bruges offers a tranquil refuge for women amid the city's bustling tourism. Founded in 1245, this sanctuary provides a...",,https://www.kgw.com/article/syndication/associatedpress/belgiums-beguinages-tranquil-oases-in-a-world-of-noise-and-distraction/616-3682be89-a557-4350-bbaf-6667e82d88de,,,kgw,Kgw,Belgium’s Beguinages: Tranquil oases in a world of noise and distraction,,,,643f7d1bf21cdd2133f363e57805941f,tourism,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/kgw.jpg,3758,http://www.kgw.com,
